id_muestra_titulacion,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,des_tipo_estudio,des_tipo_unidad_responsable,des_unidad_responsable,wikidata_unidad_responsable,cod_unidad_responsable,cod_titulacion,des_titulacion,des_rama,des_interuniversitario,ind_rol_coordinacion,ind_impartido,anio_inicio,des_situacion_actual,des_grado_presencialidad,cod_idioma_extranjero,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
UC3M-f7eeb9c5f1e791b688a0ef3b25dbf1d9,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior. (leganes),,28042292,2502457,Grado En Ingenieria En Tecnologias Industriales,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2010,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",24.55,45.25,92.86,128.57,,,240,615
UC3M-2e8b3b2d286bd8014b497d8801531ab0,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior. (leganes),,28042292,2503905,Grado En Ingenieria Fisica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2019,Activo,Estudio Presencial,1,Se Oferta En Ingles,24.55,45.25,92.86,128.57,,,240,150
UC3M-7d5c34e3fa9d57f2af2875c7fd962e00,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior. (leganes),,28042292,2500046,Grado En Ingenieria Informatica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",24.55,45.25,92.86,128.57,,,240,156
UC3M-a60282402e662fa530e2ddd8d9c85402,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior (colmenarejo),,28051244,2500046,Grado En Ingenieria Informatica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,24.55,45.25,92.86,128.57,,,240,156
UC3M-d30ea648d2779098d4cc5c997b27e3dd,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior. (leganes),,28042292,2500048,Grado En Ingenieria Mecanica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",24.55,45.25,92.86,128.57,,,240,150
UC3M-8cf19f8e4bd49c21770ca8b7f9e7f6ed,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Escuela Politecnica Superior. (leganes),,28042292,2500159,Grado En Ingenieria Telematica,Ingenieria Y Arquitectura,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",24.55,45.25,92.86,128.57,,,240,162
UC3M-3e9e8de2878134e2e74361e00003e5f1,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,"Facultad De Humanidades, Comunicacion Y Documentacion. (getafe)",,28048385,2500028,Grado En Periodismo,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,2,"Existen Planes Separados, Uno De Ellos En Ingles",21.39,40.02,82.3,113.71,,,240,519
UC3M-3dbff386093e804b4a6a1934c8492cf7,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,2500118,Grado En Relaciones Laborales Y Empleo,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.3,113.71,,,240,381
UC3M-f83bb219bda47a32ce11a5a6068a9194,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,2500187,Grado En Sociologia,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.3,113.71,,,240,213
UC3M-c859381b2a154694a87f4bc3180d08c3,2020-21,036,Universidad Carlos III De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-carlos-iii-de-madrid,https://www.wikidata.org/wiki/Q1247135,Grado,Centro,Facultad De Ciencias Sociales Y Juridicas. (getafe),,28041822,2500029,Grado En Turismo,Ciencias Sociales Y Juridicas,No Es Interuniversitario,,true,2008,Activo,Estudio Presencial,0,No Se Oferta En Idioma Extranjero,21.39,40.02,82.3,113.71,,,240,435
